0.697232 0.036883 3.874910 0.747801 0.031705 3.875232 0.747801 0.031705 3.750224 0.697232 0.036883 3.749913 
0.747801 0.031705 3.875232 0.798332 0.026404 3.875232 0.798332 0.026404 3.750224 0.747801 0.031705 3.750224 
0.798332 0.026404 3.875232 0.848881 0.021130 3.874913 0.848881 0.021130 3.749915 0.798332 0.026404 3.750224 
0.848881 0.021130 3.874913 0.899362 0.015210 3.874913 0.899362 0.015210 3.749915 0.848881 0.021130 3.749915 
0.899362 0.015210 3.874913 0.949678 0.008002 3.874897 0.949678 0.008002 3.749900 0.899362 0.015210 3.749915 
0.949678 0.008002 3.874897 1.000000 0.000000 3.875002 1.000000 0.000000 3.750002 0.949678 0.008002 3.749900 
0.000000 0.000000 3.750002 0.040074 0.032324 3.749990 0.040074 0.032324 3.624990 0.000000 0.000000 3.625002 
0.040074 0.032324 3.749990 0.089665 0.044981 3.750030 0.089665 0.044981 3.625029 0.040074 0.032324 3.624990 
0.089665 0.044981 3.750030 0.140011 0.052403 3.749994 0.140011 0.052403 3.624994 0.089665 0.044981 3.625029 
0.140011 0.052403 3.749994 0.190606 0.056788 3.749989 0.190606 0.056788 3.624990 0.140011 0.052403 3.624994 
0.190606 0.056788 3.749989 0.241291 0.059145 3.750006 0.241291 0.059145 3.625006 0.190606 0.056788 3.624990 
0.241291 0.059145 3.750006 0.292015 0.060000 3.750006 0.292015 0.060000 3.625006 0.241291 0.059145 3.625006 
0.292015 0.060000 3.750006 0.342741 0.059651 3.749998 0.342741 0.059651 3.624998 0.292015 0.060000 3.625006 
0.342741 0.059651 3.749998 0.393453 0.058281 3.749998 0.393453 0.058281 3.624998 0.342741 0.059651 3.624998 
0.393453 0.058281 3.749998 0.444144 0.056041 3.749994 0.444144 0.056041 3.624995 0.393453 0.058281 3.624998 
0.444144 0.056041 3.749994 0.494812 0.053140 3.749994 0.494812 0.053140 3.624995 0.444144 0.056041 3.624995 
0.494812 0.053140 3.749994 0.545463 0.049779 3.750006 0.545463 0.049779 3.625006 0.494812 0.053140 3.624995 
0.545463 0.049779 3.750006 0.596088 0.045965 3.750006 0.596088 0.045965 3.625006 0.545463 0.049779 3.625006 
0.596088 0.045965 3.750006 0.646665 0.041662 3.749913 0.646665 0.041662 3.624916 0.596088 0.045965 3.625006 
0.646665 0.041662 3.749913 0.697232 0.036883 3.749913 0.697232 0.036883 3.624916 0.646665 0.041662 3.624916 
0.697232 0.036883 3.749913 0.747801 0.031705 3.750224 0.747801 0.031705 3.625217 0.697232 0.036883 3.624916 
0.747801 0.031705 3.750224 0.798332 0.026404 3.750224 0.798332 0.026404 3.625217 0.747801 0.031705 3.625217 
0.798332 0.026404 3.750224 0.848881 0.021130 3.749915 0.848881 0.021130 3.624919 0.798332 0.026404 3.625217 
0.848881 0.021130 3.749915 0.899362 0.015210 3.749915 0.899362 0.015210 3.624919 0.848881 0.021130 3.624919 
0.899362 0.015210 3.749915 0.949678 0.008002 3.749900 0.949678 0.008002 3.624904 0.899362 0.015210 3.624919 
0.949678 0.008002 3.749900 1.000000 0.000000 3.750002 1.000000 0.000000 3.625002 0.949678 0.008002 3.624904 
0.000000 0.000000 3.625002 0.040074 0.032324 3.624990 0.040074 0.032324 3.499991 0.000000 0.000000 3.500002 
0.040074 0.032324 3.624990 0.089665 0.044981 3.625029 0.089665 0.044981 3.500028 0.040074 0.032324 3.499991 
0.089665 0.044981 3.625029 0.140011 0.052403 3.624994 0.140011 0.052403 3.499995 0.089665 0.044981 3.500028 
0.140011 0.052403 3.624994 0.190606 0.056788 3.624990 0.190606 0.056788 3.499990 0.140011 0.052403 3.499995 
0.190606 0.056788 3.624990 0.241291 0.059145 3.625006 0.241291 0.059145 3.500006 0.190606 0.056788 3.499990 
0.241291 0.059145 3.625006 0.292015 0.060000 3.625006 0.292015 0.060000 3.500006 0.241291 0.059145 3.500006 
0.292015 0.060000 3.625006 0.342741 0.059651 3.624998 0.342741 0.059651 3.499998 0.292015 0.060000 3.500006 
